App,Category,Rating,Reviews,Size,Installs,Price,Content Rating,GenrePrincipal,Last Updated,GenreSecondaire
TouchPal Keyboard - Fun Emoji & Android Keyboard,6,4.4,615381,37000000,10000000,0.0,3,Communication,2018-08-02,
Skype Lite - Free Video Call & Chat,6,4.2,33053,22000000,5000000,0.0,0,Communication,2018-07-31,
UC Browser Mini -Tiny Fast Private & Secure,6,4.4,3648120,3300000,100000000,0.0,1,Communication,2018-07-18,
WhatsApp Business,6,4.4,136662,32000000,10000000,0.0,0,Communication,2018-07-30,
My magenta,6,3.9,42370,37000000,1000000,0.0,0,Communication,2018-06-25,
Antillean Gold Telegram (original version),6,4.4,2939,17000000,100000,0.0,0,Communication,2018-07-16,
Omlet Chat,6,3.9,40751,35000000,10000000,0.0,1,Communication,2016-11-04,
UC Browser - Fast Download Private & Secure,6,4.5,17712922,40000000,500000000,0.0,1,Communication,2018-08-02,
My Vodacom SA,6,3.7,25021,61000000,5000000,0.0,0,Communication,2018-06-26,
Microsoft Edge,6,4.3,27187,66000000,5000000,0.0,0,Communication,2018-07-28,
imo free video calls and chat,6,4.3,4785988,11000000,500000000,0.0,0,Communication,2018-06-08,
Hangouts Dialer - Call Phones,6,4.0,122498,79000,10000000,0.0,0,Communication,2015-09-02,
"Talkatone: Free Texts, Calls & Phone Number",6,4.1,132014,25000000,10000000,0.0,0,Communication,2018-07-18,
Calls & Text by Mo+,6,4.2,83239,14000000,5000000,0.0,0,Communication,2018-04-19,
"GO SMS Pro - Messenger, Free Themes, Emoji",6,4.4,2876500,24000000,100000000,0.0,0,Communication,2018-08-01,
"Messaging+ SMS, MMS Free",6,4.1,28238,17000000,1000000,0.0,0,Communication,2018-08-02,
chomp SMS,6,4.3,335646,8300000,10000000,0.0,0,Communication,2018-07-26,
Text SMS,6,4.5,349384,8200000,10000000,0.0,0,Communication,2018-07-24,
mysms SMS Text Messaging Sync,6,4.3,37320,8400000,1000000,0.0,0,Communication,2018-07-30,
Firefox Focus: The privacy browser,6,4.4,36893,4000000,1000000,0.0,0,Communication,2018-07-06,
2ndLine - Second Phone Number,6,4.2,15880,32000000,1000000,0.0,0,Communication,2018-08-03,
"CM Browser - Ad Blocker , Fast Download , Privacy",6,4.6,2264916,6100000,50000000,0.0,0,Communication,2018-07-31,
Ninesky Browser,6,4.2,42925,2800000,1000000,0.0,0,Communication,2017-08-27,
UC Browser Mini -Tiny Fast Private & Secure,6,4.4,3648480,3300000,100000000,0.0,1,Communication,2018-07-18,
UC Browser - Fast Download Private & Secure,6,4.5,17714850,40000000,500000000,0.0,1,Communication,2018-08-02,
Ghostery Privacy Browser,6,4.1,13100,2200000,1000000,0.0,0,Communication,2018-03-20,
Web Browser for Android,6,4.1,55098,4300000,1000000,0.0,0,Communication,2018-06-20,
DU Browser—Browse fast & fun,6,4.3,1133501,4700000,10000000,0.0,0,Communication,2016-04-01,
Lightning Web Browser,6,4.1,12578,2300000,500000,0.0,0,Communication,2017-07-10,
Web Browser,6,4.2,10965,2300000,500000,0.0,0,Communication,2015-02-02,
Contacts+,6,4.2,190613,11000000,10000000,0.0,0,Communication,2018-07-31,
ExDialer - Dialer & Contacts,6,4.2,125232,2700000,10000000,0.0,0,Communication,2017-03-05,
Calls & Text by Mo+,6,4.2,83239,14000000,5000000,0.0,0,Communication,2018-04-19,
PHONE for Google Voice & GTalk,6,4.3,72065,13000000,1000000,0.0,0,Communication,2018-04-18,
Safest Call Blocker,6,4.4,27540,3700000,1000000,0.0,0,Communication,2018-01-05,
Full Screen Caller ID,6,4.2,104990,10000000,5000000,0.0,0,Communication,2018-05-15,
Hiya - Caller ID & Block,6,4.4,177703,13000000,10000000,0.0,3,Communication,2018-07-25,
Call Blocker,6,4.1,17529,10000000,1000000,0.0,0,Communication,2018-07-26,
Mr. Number-Block calls & spam,6,4.2,177263,13000000,10000000,0.0,3,Communication,2018-07-13,
Should I Answer?,6,4.8,237468,8800000,1000000,0.0,0,Communication,2018-07-26,
RocketDial Dialer & Contacts,6,4.4,32254,5500000,1000000,0.0,0,Communication,2017-12-04,
"CallApp: Caller ID, Blocker & Phone Call Recorder",6,4.4,483565,20000000,10000000,0.0,0,Communication,2018-07-29,
Whoscall - Caller ID & Block,6,4.4,552441,29000000,10000000,0.0,0,Communication,2018-08-01,
Call Control - Call Blocker,6,4.4,93825,11000000,5000000,0.0,0,Communication,2018-07-05,
Video Caller Id,6,4.2,15287,17000000,1000000,0.0,0,Communication,2018-01-24,
Sync.ME – Caller ID & Block,6,4.5,205739,17000000,5000000,0.0,0,Communication,2018-07-26,
Caller ID +,6,4.0,9498,118000,1000000,0.0,0,Communication,2016-06-07,
Yahoo Mail – Stay Organized,6,4.3,4188142,16000000,100000000,0.0,0,Communication,2018-07-18,
K-9 Mail,6,4.2,88427,5100000,5000000,0.0,0,Communication,2018-01-06,
Email TypeApp - Mail App,6,4.6,183374,44000000,1000000,0.0,0,Communication,2018-08-01,
All Email Providers,6,4.1,20901,7300000,1000000,0.0,0,Communication,2018-04-03,
"Newton Mail - Email App for Gmail, Outlook, IMAP",6,4.0,122595,30000000,1000000,0.0,0,Communication,2018-07-19,
GO Notifier,6,4.2,124346,695000,10000000,0.0,0,Communication,2014-07-06,
Mail1Click - Secure Mail,6,4.1,255,1600000,10000,0.0,0,Communication,2017-04-11,
Daum Mail - Next Mail,6,4.3,41420,19000000,5000000,0.0,0,Communication,2018-06-21,
imo free video calls and chat,6,4.3,4785988,11000000,500000000,0.0,0,Communication,2018-06-08,
Vonage Mobile® Call Video Text,6,4.1,29208,23000000,1000000,0.0,0,Communication,2016-09-28,
JusTalk - Free Video Calls and Fun Video Chat,6,4.6,191032,26000000,5000000,0.0,0,Communication,2018-08-04,
Calculator,7,2.6,57,6200000,1000,6.99,0,Dating,2017-10-25,
Truth or Dare Pro,7,,0,20000000,50,1.49,1,Dating,2017-09-01,
"Private Dating, Hide App- Blue for PrivacyHider",7,,0,18000,100,2.99,0,Dating,2017-07-25,
Ad Blocker for SayHi,7,,4,1200000,100,3.99,1,Dating,2018-08-02,
AMBW Dating App: Asian Men Black Women Interracial,7,3.5,2,17000000,100,7.99,3,Dating,2017-01-21,
OkCupid Dating,7,4.1,285726,15000000,10000000,0.0,3,Dating,2018-07-30,
"Hily: Dating, Chat, Match, Meet & Hook up",7,4.1,2556,56000000,100000,0.0,3,Dating,2018-08-01,
Hinge: Dating & Relationships,7,4.2,7779,12000000,500000,0.0,3,Dating,2018-08-03,
Casual Dating & Adult Singles - Joyride,7,4.5,61637,11000000,5000000,0.0,3,Dating,2018-07-31,
BBW Dating & Plus Size Chat,7,4.4,12632,29000000,1000000,0.0,3,Dating,2018-07-27,
CMB Free Dating App,7,4.0,48845,40000000,1000000,0.0,3,Dating,2018-08-01,
eharmony - Online Dating App,7,3.1,31320,53000000,5000000,0.0,3,Dating,2018-07-30,
Free Dating App & Flirt Chat - Match with Singles,7,4.4,172460,3100000,5000000,0.0,3,Dating,2018-08-04,
"Chispa, the Dating App for Latino, Latina Singles",7,4.2,4195,24000000,100000,0.0,3,Dating,2018-07-25,
Clover Dating App,7,4.1,11633,23000000,500000,0.0,3,Dating,2018-07-24,
Black People Meet Singles Date,7,3.9,10212,5000000,1000000,0.0,3,Dating,2018-07-25,
Mingle2 - Free Online Dating & Singles Chat Rooms,7,4.3,37053,44000000,1000000,0.0,3,Dating,2018-08-03,
Free Dating App & Flirt Chat - Cheers,7,4.4,667,27000000,10000,0.0,3,Dating,2018-08-03,
stranger chat - anonymous chat,7,3.5,13202,6100000,1000000,0.0,3,Dating,2018-07-07,
Free Dating Hook Up Messenger,7,3.3,1157,21000000,100000,0.0,3,Dating,2017-01-27,
Find Real Love — YouLove Premium Dating,7,4.5,212626,11000000,10000000,0.0,3,Dating,2018-07-31,
Once - Quality Matches Every day,7,4.4,222888,21000000,1000000,0.0,3,Dating,2018-07-17,
BLK - Swipe. Match. Chat.,7,4.1,2067,24000000,100000,0.0,3,Dating,2018-07-25,
Cougar Dating Life : Date Older Women Sugar Mummy,7,3.9,1643,31000000,500000,0.0,3,Dating,2018-07-03,
Howlr,7,3.9,105,27000000,5000,0.0,3,Dating,2018-06-19,
Stranger Chat & Date,7,3.6,3414,6200000,500000,0.0,3,Dating,2018-06-06,
RandoChat - Chat roulette,7,3.6,11806,12000000,1000000,0.0,3,Dating,2018-06-26,
BeWild Free Dating & Chat App,7,3.4,1999,8000000,100000,0.0,3,Dating,2017-02-03,
"FastMeet: Chat, Dating, Love",7,4.2,22544,5900000,1000000,0.0,3,Dating,2018-07-27,
"Free Dating App - YoCutie - Flirt, Chat & Meet",7,4.1,97684,7900000,1000000,0.0,3,Dating,2018-07-10,
OurTime Dating for Singles 50+,7,3.4,2519,5000000,100000,0.0,3,Dating,2018-07-25,
FarmersOnly Dating,7,3.0,1146,1400000,100000,0.0,3,Dating,2016-02-25,
Dating for 50 plus Mature Singles – FINALLY,7,4.6,13046,13000000,500000,0.0,3,Dating,2018-07-31,
Sudy – Meet Elite & Rich Single,7,4.1,17268,40000000,500000,0.0,3,Dating,2018-06-25,
Christian Dating For Free App,7,3.9,8722,13000000,500000,0.0,3,Dating,2018-06-20,
Just She - Top Lesbian Dating,7,1.9,953,19000000,100000,0.0,3,Dating,2018-07-18,
Single Parent Meet #1 Dating,7,3.5,2593,5000000,500000,0.0,3,Dating,2018-07-25,
EliteSingles – Dating for Single Professionals,7,2.5,5377,19000000,500000,0.0,3,Dating,2018-07-31,
Millionaire Match: Rich Singles Dating App,7,3.9,852,27000000,100000,0.0,3,Dating,2018-07-30,
InterracialCupid - Interracial Dating App,7,3.4,212,3000000,50000,0.0,3,Dating,2018-06-13,
Sugar Mommas Dating And Single Search,7,3.5,1972,13000000,1000000,0.0,3,Dating,2018-05-12,
"Hide App, Private Dating, Safe Chat - PrivacyHider",7,4.4,35206,7200000,1000000,0.0,0,Dating,2018-05-21,
"muzmatch: Muslim & Arab Singles, Marriage & Dating",7,3.8,5164,25000000,100000,0.0,3,Dating,2018-07-24,
Sugar Daddy Dating App,7,2.5,277,5700000,100000,0.0,3,Dating,2017-12-04,
Adult Dirty Emojis,7,2.8,80,5500000,10000,0.0,1,Dating,2017-11-06,
"Meet4U - Chat, Love, Singles!",7,4.2,40035,6500000,1000000,0.0,3,Dating,2018-07-27,
SnpCupid Dating,7,3.5,1093,5800000,100000,0.0,3,Dating,2017-01-28,
Adult Dating - AdultFinder,7,3.3,1601,3800000,500000,0.0,3,Dating,2017-02-01,
Gay Sugar Daddy Dating & Hookup – Sudy Gay,7,4.1,2212,41000000,100000,0.0,3,Dating,2018-06-20,
"Meet24 - Love, Chat, Singles",7,4.2,57081,7900000,1000000,0.0,3,Dating,2018-07-27,
BBWCupid - BBW Dating App,7,3.5,241,2800000,50000,0.0,3,Dating,2018-06-01,
ChatVideo Meet new people,7,4.2,63986,20000000,5000000,0.0,3,Dating,2018-05-31,
"TryDate - Free Online Dating App, Chat Meet Adults",7,4.4,7888,15000000,500000,0.0,3,Dating,2018-04-29,
Black White Interracial Dating - Interracial Match,7,4.1,535,28000000,100000,0.0,3,Dating,2018-03-29,
"USA Singles Meet, Match and Date Free - Date",7,4.2,5084,9600000,100000,0.0,3,Dating,2018-08-03,
FlirtChat - ♥Free Dating/Flirting App♥,7,4.3,2430,13000000,500000,0.0,3,Dating,2018-07-26,
OkCupid Dating,7,4.1,285726,15000000,10000000,0.0,3,Dating,2018-07-30,
CMB Free Dating App,7,4.0,48845,40000000,1000000,0.0,3,Dating,2018-08-01,
"Hily: Dating, Chat, Match, Meet & Hook up",7,4.1,2556,56000000,100000,0.0,3,Dating,2018-08-01,
Hinge: Dating & Relationships,7,4.2,7779,12000000,500000,0.0,3,Dating,2018-08-03,
The League,7,3.0,837,9400000,100000,0.0,3,Dating,2018-07-16,
BBW Dating & Plus Size Chat,7,4.4,12632,29000000,1000000,0.0,3,Dating,2018-07-27,
Casual Dating & Adult Singles - Joyride,7,4.5,61637,11000000,5000000,0.0,3,Dating,2018-07-31,
EliteSingles – Dating for Single Professionals,7,2.5,5377,19000000,500000,0.0,3,Dating,2018-07-31,
Clover Dating App,7,4.1,11633,23000000,500000,0.0,3,Dating,2018-07-24,
"Herpes Dating: 1,000K+ Singles",7,4.0,738,27000000,10000,0.0,3,Dating,2018-08-01,
Just She - Top Lesbian Dating,7,1.9,953,19000000,100000,0.0,3,Dating,2018-07-18,
Heart mill,7,3.3,4631,45000000,100000,0.0,3,Dating,2018-08-04,
Once - Quality Matches Every day,7,4.4,222888,21000000,1000000,0.0,3,Dating,2018-07-17,
Sudy – Meet Elite & Rich Single,7,4.1,17268,40000000,500000,0.0,3,Dating,2018-06-25,
"muzmatch: Muslim & Arab Singles, Marriage & Dating",7,3.8,5164,25000000,100000,0.0,3,Dating,2018-07-24,
95Live -SG#1 Live Streaming App,7,4.1,4953,15000000,1000000,0.0,1,Dating,2018-08-01,
"Chispa, the Dating App for Latino, Latina Singles",7,4.2,4195,24000000,100000,0.0,3,Dating,2018-07-25,
Find Real Love — YouLove Premium Dating,7,4.5,212626,11000000,10000000,0.0,3,Dating,2018-07-31,
Mutual - LDS Dating,7,3.7,1439,38000000,50000,0.0,3,Dating,2018-07-30,
Cougar Dating Life : Date Older Women Sugar Mummy,7,3.9,1645,31000000,500000,0.0,3,Dating,2018-07-03,
stranger chat - anonymous chat,7,3.5,13204,6100000,1000000,0.0,3,Dating,2018-07-07,
Millionaire Match: Rich Singles Dating App,7,3.9,853,27000000,100000,0.0,3,Dating,2018-07-30,
2RedBeans,7,4.0,337,32000000,10000,0.0,3,Dating,2018-07-31,
Dating for 50 plus Mature Singles – FINALLY,7,4.6,13049,13000000,500000,0.0,3,Dating,2018-07-31,
"SweetRing - Meet, Match, Date",7,4.0,51698,63000000,1000000,0.0,3,Dating,2018-07-26,
"BiggerCity: Chat for gay bears, chubs & chasers",7,4.1,923,44000000,100000,0.0,3,Dating,2018-08-02,
SilverSingles: The 50+ Dating App,7,3.3,149,16000000,10000,0.0,3,Dating,2018-07-31,
Herpes Positive Singles Dating,7,4.4,198,28000000,10000,0.0,3,Dating,2018-05-18,
"FastMeet: Chat, Dating, Love",7,4.2,22545,5900000,1000000,0.0,3,Dating,2018-07-27,
Christian Dating For Free App,7,3.9,8723,13000000,500000,0.0,3,Dating,2018-06-20,
Glam - Premium Dating App,7,4.3,23170,9000000,500000,0.0,3,Dating,2018-07-25,
"iDates - Chats, Flirts, Dating, Love & Relations",7,3.4,13890,20000000,500000,0.0,3,Dating,2018-06-19,
"Meet24 - Love, Chat, Singles",7,4.2,57083,7900000,1000000,0.0,3,Dating,2018-07-27,
Black White Interracial Dating - Interracial Match,7,4.1,537,28000000,100000,0.0,3,Dating,2018-03-29,
JustDating,7,4.0,13440,49000000,500000,0.0,3,Dating,2018-08-03,
Interracial Match Dating App,7,3.6,143,27000000,10000,0.0,3,Dating,2018-07-23,
Russian Dating & Chat for Russian speaking RusDate,7,4.2,1059,18000000,100000,0.0,3,Dating,2018-07-26,
Sky People (SPI): A secure blind date through authentication by Seoul National University,7,3.5,894,14000000,100000,0.0,3,Dating,2018-07-17,
Sweet mi - unlimited hunnam hunting blind date,7,4.0,6191,27000000,500000,0.0,3,Dating,2018-07-12,
Gay Sugar Daddy Dating & Hookup – Sudy Gay,7,4.1,2212,41000000,100000,0.0,3,Dating,2018-06-20,
Mingle - Online Dating App to Chat & Meet People,7,4.1,15081,38000000,1000000,0.0,3,Dating,2018-07-26,
Adult Dirty Emojis,7,2.8,80,5500000,10000,0.0,1,Dating,2017-11-06,
BBW Dating & Curvy Singles Chat- LargeFriends,7,4.4,218,27000000,10000,0.0,3,Dating,2018-07-23,
"Hide App, Private Dating, Safe Chat - PrivacyHider",7,4.4,35205,7200000,1000000,0.0,0,Dating,2018-05-21,
Hitwe - meet people and chat,7,4.2,243950,21000000,10000000,0.0,3,Dating,2018-05-10,
A hundred,7,4.1,236,8800000,10000,0.0,3,Dating,2018-03-29,
JustSayHi- Dating App. Chat & Meet Singles Nearby,7,4.2,5152,38000000,100000,0.0,3,Dating,2018-07-26,
WannaMeet – Dating & Chat App,7,4.1,6701,11000000,1000000,0.0,3,Dating,2018-06-29,
"Meet4U - Chat, Love, Singles!",7,4.2,40039,6500000,1000000,0.0,3,Dating,2018-07-27,
Luxy Pro- Elite Dating Single,7,3.9,742,26000000,50000,0.0,3,Dating,2018-04-07,
Dating Network,7,4.0,187,19000000,10000,0.0,3,Dating,2018-07-26,
"Chatting - Free chat, random chat, boyfriend, girlfriend",7,4.2,2506,6100000,500000,0.0,3,Dating,2017-06-15,
"iPair-Meet, Chat, Dating",7,4.5,182986,77000000,5000000,0.0,3,Dating,2018-08-02,
"Meet, chat & date. Free dating app - Chocolate app",7,3.9,8661,9500000,1000000,0.0,3,Dating,2018-04-03,
Transenger – Ts Dating and Chat for Free,7,3.6,8,14000000,1000,0.0,3,Dating,2018-07-29,
O-Star,7,4.4,59,38000000,5000,0.0,0,Dating,2018-07-19,
Free Cam Girls - Live Webcam,7,3.5,35,16000000,1000,0.0,3,Dating,2018-07-16,
Cardi B Live Stream Video Chat - Prank,7,4.4,28,3400000,500,0.0,0,Dating,2018-07-16,
Live Girls Talk - Free Video Chat,7,4.8,125,4700000,5000,0.0,3,Dating,2018-07-08,
Live Talk - Free Text and Video Chat,7,4.6,185,5000000,10000,0.0,3,Dating,2018-07-16,
Chat Kids - Chat Room For Kids,7,4.7,6,4900000,100,0.0,3,Dating,2018-07-24,
Girls Live Chat - Free Text & Video Chat,7,4.8,110,4900000,10000,0.0,3,Dating,2018-07-09,
Random Video Chat,7,,3,16000000,1000,0.0,3,Dating,2018-07-15,
MouseMingle,7,2.7,3,3900000,100,0.0,3,Dating,2018-07-17,
American Girls Mobile Numbers,7,5.0,5,4400000,1000,0.0,3,Dating,2018-07-17,
Random Video Chat App With Strangers,7,,3,4800000,1000,0.0,3,Dating,2018-07-17,
FREE VIDEO CHAT - LIVE VIDEO AND TEXT CHAT,7,4.8,84,4500000,1000,0.0,3,Dating,2018-07-06,
Awake Dating,7,5.0,2,70000000,100,0.0,3,Dating,2018-07-24,
Live Chat - Free Video Chat Rooms,7,4.8,20,4900000,500,0.0,3,Dating,2018-07-15,
Meet With Strangers: Video Chat & Dating,7,,2,3700000,500,0.0,3,Dating,2018-07-16,
FREE LIVE TALK,7,4.9,776,4900000,5000,0.0,3,Dating,2018-07-14,
Random Chat App with Strangers,7,3.0,2,16000000,100,0.0,3,Dating,2018-07-17,
Ost. Zombies Cast - New Music and Lyrics,7,,1,4600000,100,0.0,1,Dating,2018-07-20,
Dating White Girls,7,,0,3600000,50,0.0,3,Dating,2018-07-20,
Live Chat - Free Video Talk,7,4.7,14,21000000,5000,0.0,3,Dating,2018-08-03,
Geeks Dating,7,,0,13000000,50,0.0,3,Dating,2018-07-10,
Live chat - free video chat,7,,1,8700000,500,0.0,3,Dating,2018-07-23,
House party - live chat,7,1.0,1,9200000,10,0.0,3,Dating,2018-07-31,
Fishing Brain & Boating Maps Marine,7,,3,6900000,500,0.0,0,Dating,2018-07-23,
CAM5678 Video Chat,7,,0,39000000,500,0.0,3,Dating,2018-07-13,
Video chat live advices,7,,0,8000000,100,0.0,0,Dating,2018-07-10,
chat live chat,7,,24,3900000,1000,0.0,3,Dating,2018-07-26,
Pet Lovers Dating,7,,0,14000000,10,0.0,3,Dating,2018-07-09,
Friend Find: free chat + flirt dating app,7,,23,11000000,100,0.0,3,Dating,2018-07-31,
Latin Dating,7,,0,13000000,10,0.0,3,Dating,2018-07-09,
Spine- The dating app,7,5.0,5,9300000,500,0.0,1,Dating,2018-07-14,
Online Chat Girls Meet,7,4.7,18,5000000,500,0.0,3,Dating,2018-07-25,
Wifi Mingle,7,,0,10000000,10,0.0,0,Dating,2018-07-27,
Girls Live Talk - Free Text and Video Chat,7,5.0,6,5000000,100,0.0,3,Dating,2018-08-01,
Soy Luna - Top Music And Lyrics,7,,1,5000000,100,0.0,1,Dating,2018-07-24,
When Will You Get Married,7,,2,3600000,10,0.0,0,Dating,2018-07-14,
HOW TO ASK A GIRL OUT,7,,0,19000000,10,0.0,0,Dating,2018-07-16,
Online Girls Chat Group,7,5.0,5,5000000,100,0.0,3,Dating,2018-08-02,
The DJ - Match with People,7,,0,9800000,50,0.0,3,Dating,2018-08-02,
Toronto Dating,7,,0,14000000,100,0.0,3,Dating,2018-07-12,
i miss you quotes and photos,7,,0,5000000,100,0.0,0,Dating,2018-07-22,
JoJo Siwa Top Hits Music,7,,0,4900000,10,0.0,1,Dating,2018-07-26,
UK Girls Mobile Numbers,7,3.0,1,5500000,500,0.0,3,Dating,2018-07-19,
chat saudi arabia,7,4.1,11,11000000,1000,0.0,3,Dating,2018-07-14,
Chat Click - Dating Search,7,,4,3800000,500,0.0,3,Dating,2018-07-11,
Iraq love chat,7,,14,5000000,50,0.0,1,Dating,2018-08-03,
Healthy Relationships Guide,7,,0,8200000,1,0.0,0,Dating,2018-07-31,
following,7,,1,21000000,10,0.0,3,Dating,2018-07-24,
Gods by Night,7,,104,12000000,1000,0.0,3,Dating,2018-07-22,
PlusOne,7,,0,10000000,1,0.0,3,Dating,2018-07-17,
Love Calendar - Couple Sharing Calendar & CoupleDay,7,,14,3300000,50,0.0,0,Dating,2018-07-30,
Speeding Joyride & Car Meet App,7,5.0,3,25000000,100,0.0,3,Dating,2018-07-20,
LOBSTR - go on a lunch date,7,3.7,101,15000000,10000,0.0,3,Dating,2018-07-24,
Titanic App - Feminist Dating Application,7,4.5,120,10000000,500,0.0,3,Dating,2018-08-04,
French Chat Room,7,4.2,24,4900000,1000,0.0,3,Dating,2018-07-11,
Soul Mate,7,,0,4400000,10,0.0,3,Dating,2018-07-19,
Diamond Engagement Rings,7,,0,3500000,5,0.0,0,Dating,2018-07-12,
Dating Tips For Men,7,,0,7800000,10,0.0,0,Dating,2018-07-09,
Halalguur,7,4.3,6,9000000,100,0.0,3,Dating,2018-07-26,
95Live -SG#1 Live Streaming App,7,4.1,4954,15000000,1000000,0.0,1,Dating,2018-08-01,
Just She - Top Lesbian Dating,7,1.9,954,19000000,100000,0.0,3,Dating,2018-07-18,
"Hily: Dating, Chat, Match, Meet & Hook up",7,4.1,2560,56000000,100000,0.0,3,Dating,2018-08-01,
O-Star,7,4.4,59,38000000,5000,0.0,0,Dating,2018-07-19,
Random Video Chat,7,,3,16000000,1000,0.0,3,Dating,2018-07-15,
Black People Meet Singles Date,7,3.9,10212,5000000,1000000,0.0,3,Dating,2018-07-25,
Howlr,7,3.9,105,27000000,5000,0.0,3,Dating,2018-06-19,
Find Lover,7,,21,4700000,1000,0.0,3,Dating,2018-07-27,
Cardi B Live Stream Video Chat - Prank,7,4.4,28,3400000,500,0.0,0,Dating,2018-07-16,
Chat Kids - Chat Room For Kids,7,4.7,6,4900000,100,0.0,3,Dating,2018-07-24,
"muzmatch: Muslim & Arab Singles, Marriage & Dating",7,3.8,5168,25000000,100000,0.0,3,Dating,2018-07-24,
BBW Dating & Plus Size Chat,7,4.4,12633,29000000,1000000,0.0,3,Dating,2018-07-27,
"2Date Dating App, Love and matching",7,4.4,41605,8100000,500000,0.0,3,Dating,2018-07-26,
Transenger – Ts Dating and Chat for Free,7,3.6,8,14000000,1000,0.0,3,Dating,2018-07-29,
BBW Dating & Curvy Singles Chat- LargeFriends,7,4.4,218,27000000,10000,0.0,3,Dating,2018-07-23,
MouseMingle,7,2.7,3,3900000,100,0.0,3,Dating,2018-07-17,
FlirtChat - ♥Free Dating/Flirting App♥,7,4.3,2433,13000000,500000,0.0,3,Dating,2018-07-26,
Live Talk - Free Text and Video Chat,7,4.6,185,5000000,10000,0.0,3,Dating,2018-07-16,
Adult Dirty Emojis,7,2.8,80,5500000,10000,0.0,1,Dating,2017-11-06,
Free Cam Girls - Live Webcam,7,3.5,35,16000000,1000,0.0,3,Dating,2018-07-16,
Random Video Chat App With Strangers,7,,3,4800000,1000,0.0,3,Dating,2018-07-17,
Teenage Chat & Dating,7,3.4,5,14000000,500,0.0,3,Dating,2018-07-09,
Live Girls Talk - Free Video Chat,7,4.8,125,4700000,5000,0.0,3,Dating,2018-07-08,
Girls Online Talk - Free Text and Video Chat,7,4.7,791,3700000,10000,0.0,3,Dating,2018-05-15,
Girls Live Chat - Free Text & Video Chat,7,4.8,110,4900000,10000,0.0,3,Dating,2018-07-09,
Online Girls Chat,7,4.8,5323,3500000,50000,0.0,3,Dating,2018-04-21,
