App,Category,Rating,Reviews,Size,Installs,Price,Content Rating,GenrePrincipal,Last Updated,GenreSecondaire
"Messaging+ SMS, MMS Free",6,4.1,28238,17000000,1000000,0.0,0,6,2018-08-02,0
chomp SMS,6,4.3,335646,8300000,10000000,0.0,0,6,2018-07-26,0
Text SMS,6,4.5,349384,8200000,10000000,0.0,0,6,2018-07-24,0
mysms SMS Text Messaging Sync,6,4.3,37320,8400000,1000000,0.0,0,6,2018-07-30,0
Firefox Focus: The privacy browser,6,4.4,36893,4000000,1000000,0.0,0,6,2018-07-06,0
2ndLine - Second Phone Number,6,4.2,15880,32000000,1000000,0.0,0,6,2018-08-03,0
"CM Browser - Ad Blocker , Fast Download , Privacy",6,4.6,2264916,6100000,50000000,0.0,0,6,2018-07-31,0
Ninesky Browser,6,4.2,42925,2800000,1000000,0.0,0,6,2017-08-27,0
UC Browser Mini -Tiny Fast Private & Secure,6,4.4,3648480,3300000,100000000,0.0,1,6,2018-07-18,0
UC Browser - Fast Download Private & Secure,6,4.5,17714850,40000000,500000000,0.0,1,6,2018-08-02,0
Ghostery Privacy Browser,6,4.1,13100,2200000,1000000,0.0,0,6,2018-03-20,0
Web Browser for Android,6,4.1,55098,4300000,1000000,0.0,0,6,2018-06-20,0
DU Browser—Browse fast & fun,6,4.3,1133501,4700000,10000000,0.0,0,6,2016-04-01,0
Lightning Web Browser,6,4.1,12578,2300000,500000,0.0,0,6,2017-07-10,0
Web Browser,6,4.2,10965,2300000,500000,0.0,0,6,2015-02-02,0
Contacts+,6,4.2,190613,11000000,10000000,0.0,0,6,2018-07-31,0
ExDialer - Dialer & Contacts,6,4.2,125232,2700000,10000000,0.0,0,6,2017-03-05,0
Calls & Text by Mo+,6,4.2,83239,14000000,5000000,0.0,0,6,2018-04-19,0
PHONE for Google Voice & GTalk,6,4.3,72065,13000000,1000000,0.0,0,6,2018-04-18,0
Safest Call Blocker,6,4.4,27540,3700000,1000000,0.0,0,6,2018-01-05,0
Full Screen Caller ID,6,4.2,104990,10000000,5000000,0.0,0,6,2018-05-15,0
Hiya - Caller ID & Block,6,4.4,177703,13000000,10000000,0.0,3,6,2018-07-25,0
Call Blocker,6,4.1,17529,10000000,1000000,0.0,0,6,2018-07-26,0
Mr. Number-Block calls & spam,6,4.2,177263,13000000,10000000,0.0,3,6,2018-07-13,0
Should I Answer?,6,4.8,237468,8800000,1000000,0.0,0,6,2018-07-26,0
RocketDial Dialer & Contacts,6,4.4,32254,5500000,1000000,0.0,0,6,2017-12-04,0
"CallApp: Caller ID, Blocker & Phone Call Recorder",6,4.4,483565,20000000,10000000,0.0,0,6,2018-07-29,0
Whoscall - Caller ID & Block,6,4.4,552441,29000000,10000000,0.0,0,6,2018-08-01,0
Call Control - Call Blocker,6,4.4,93825,11000000,5000000,0.0,0,6,2018-07-05,0
Video Caller Id,6,4.2,15287,17000000,1000000,0.0,0,6,2018-01-24,0
Sync.ME – Caller ID & Block,6,4.5,205739,17000000,5000000,0.0,0,6,2018-07-26,0
Caller ID +,6,4.0,9498,118000,1000000,0.0,0,6,2016-06-07,0
Yahoo Mail – Stay Organized,6,4.3,4188142,16000000,100000000,0.0,0,6,2018-07-18,0
K-9 Mail,6,4.2,88427,5100000,5000000,0.0,0,6,2018-01-06,0
Email TypeApp - Mail App,6,4.6,183374,44000000,1000000,0.0,0,6,2018-08-01,0
All Email Providers,6,4.1,20901,7300000,1000000,0.0,0,6,2018-04-03,0
"Newton Mail - Email App for Gmail, Outlook, IMAP",6,4.0,122595,30000000,1000000,0.0,0,6,2018-07-19,0
GO Notifier,6,4.2,124346,695000,10000000,0.0,0,6,2014-07-06,0
Mail1Click - Secure Mail,6,4.1,255,1600000,10000,0.0,0,6,2017-04-11,0
Daum Mail - Next Mail,6,4.3,41420,19000000,5000000,0.0,0,6,2018-06-21,0
imo free video calls and chat,6,4.3,4785988,11000000,500000000,0.0,0,6,2018-06-08,0
Vonage Mobile® Call Video Text,6,4.1,29208,23000000,1000000,0.0,0,6,2016-09-28,0
JusTalk - Free Video Calls and Fun Video Chat,6,4.6,191032,26000000,5000000,0.0,0,6,2018-08-04,0
Calculator,7,2.6,57,6200000,1000,6.99,0,7,2017-10-25,0
Truth or Dare Pro,7,,0,20000000,50,1.49,1,7,2017-09-01,0
"Private Dating, Hide App- Blue for PrivacyHider",7,,0,18000,100,2.99,0,7,2017-07-25,0
Ad Blocker for SayHi,7,,4,1200000,100,3.99,1,7,2018-08-02,0
AMBW Dating App: Asian Men Black Women Interracial,7,3.5,2,17000000,100,7.99,3,7,2017-01-21,0
OkCupid Dating,7,4.1,285726,15000000,10000000,0.0,3,7,2018-07-30,0
"Hily: Dating, Chat, Match, Meet & Hook up",7,4.1,2556,56000000,100000,0.0,3,7,2018-08-01,0
Hinge: Dating & Relationships,7,4.2,7779,12000000,500000,0.0,3,7,2018-08-03,0
Casual Dating & Adult Singles - Joyride,7,4.5,61637,11000000,5000000,0.0,3,7,2018-07-31,0
BBW Dating & Plus Size Chat,7,4.4,12632,29000000,1000000,0.0,3,7,2018-07-27,0
CMB Free Dating App,7,4.0,48845,40000000,1000000,0.0,3,7,2018-08-01,0
eharmony - Online Dating App,7,3.1,31320,53000000,5000000,0.0,3,7,2018-07-30,0
Free Dating App & Flirt Chat - Match with Singles,7,4.4,172460,3100000,5000000,0.0,3,7,2018-08-04,0
"Chispa, the Dating App for Latino, Latina Singles",7,4.2,4195,24000000,100000,0.0,3,7,2018-07-25,0
Clover Dating App,7,4.1,11633,23000000,500000,0.0,3,7,2018-07-24,0
Black People Meet Singles Date,7,3.9,10212,5000000,1000000,0.0,3,7,2018-07-25,0
Mingle2 - Free Online Dating & Singles Chat Rooms,7,4.3,37053,44000000,1000000,0.0,3,7,2018-08-03,0
Free Dating App & Flirt Chat - Cheers,7,4.4,667,27000000,10000,0.0,3,7,2018-08-03,0
stranger chat - anonymous chat,7,3.5,13202,6100000,1000000,0.0,3,7,2018-07-07,0
Free Dating Hook Up Messenger,7,3.3,1157,21000000,100000,0.0,3,7,2017-01-27,0
Find Real Love — YouLove Premium Dating,7,4.5,212626,11000000,10000000,0.0,3,7,2018-07-31,0
Once - Quality Matches Every day,7,4.4,222888,21000000,1000000,0.0,3,7,2018-07-17,0
BLK - Swipe. Match. Chat.,7,4.1,2067,24000000,100000,0.0,3,7,2018-07-25,0
Cougar Dating Life : Date Older Women Sugar Mummy,7,3.9,1643,31000000,500000,0.0,3,7,2018-07-03,0
Howlr,7,3.9,105,27000000,5000,0.0,3,7,2018-06-19,0
Stranger Chat & Date,7,3.6,3414,6200000,500000,0.0,3,7,2018-06-06,0
RandoChat - Chat roulette,7,3.6,11806,12000000,1000000,0.0,3,7,2018-06-26,0
BeWild Free Dating & Chat App,7,3.4,1999,8000000,100000,0.0,3,7,2017-02-03,0
"FastMeet: Chat, Dating, Love",7,4.2,22544,5900000,1000000,0.0,3,7,2018-07-27,0
"Free Dating App - YoCutie - Flirt, Chat & Meet",7,4.1,97684,7900000,1000000,0.0,3,7,2018-07-10,0
OurTime Dating for Singles 50+,7,3.4,2519,5000000,100000,0.0,3,7,2018-07-25,0
FarmersOnly Dating,7,3.0,1146,1400000,100000,0.0,3,7,2016-02-25,0
Dating for 50 plus Mature Singles – FINALLY,7,4.6,13046,13000000,500000,0.0,3,7,2018-07-31,0
Sudy – Meet Elite & Rich Single,7,4.1,17268,40000000,500000,0.0,3,7,2018-06-25,0
Christian Dating For Free App,7,3.9,8722,13000000,500000,0.0,3,7,2018-06-20,0
Just She - Top Lesbian Dating,7,1.9,953,19000000,100000,0.0,3,7,2018-07-18,0
Single Parent Meet #1 Dating,7,3.5,2593,5000000,500000,0.0,3,7,2018-07-25,0
EliteSingles – Dating for Single Professionals,7,2.5,5377,19000000,500000,0.0,3,7,2018-07-31,0
Millionaire Match: Rich Singles Dating App,7,3.9,852,27000000,100000,0.0,3,7,2018-07-30,0
InterracialCupid - Interracial Dating App,7,3.4,212,3000000,50000,0.0,3,7,2018-06-13,0
Sugar Mommas Dating And Single Search,7,3.5,1972,13000000,1000000,0.0,3,7,2018-05-12,0
"Hide App, Private Dating, Safe Chat - PrivacyHider",7,4.4,35206,7200000,1000000,0.0,0,7,2018-05-21,0
"muzmatch: Muslim & Arab Singles, Marriage & Dating",7,3.8,5164,25000000,100000,0.0,3,7,2018-07-24,0
Sugar Daddy Dating App,7,2.5,277,5700000,100000,0.0,3,7,2017-12-04,0
Adult Dirty Emojis,7,2.8,80,5500000,10000,0.0,1,7,2017-11-06,0
"Meet4U - Chat, Love, Singles!",7,4.2,40035,6500000,1000000,0.0,3,7,2018-07-27,0
SnpCupid Dating,7,3.5,1093,5800000,100000,0.0,3,7,2017-01-28,0
Adult Dating - AdultFinder,7,3.3,1601,3800000,500000,0.0,3,7,2017-02-01,0
Gay Sugar Daddy Dating & Hookup – Sudy Gay,7,4.1,2212,41000000,100000,0.0,3,7,2018-06-20,0
"Meet24 - Love, Chat, Singles",7,4.2,57081,7900000,1000000,0.0,3,7,2018-07-27,0
BBWCupid - BBW Dating App,7,3.5,241,2800000,50000,0.0,3,7,2018-06-01,0
ChatVideo Meet new people,7,4.2,63986,20000000,5000000,0.0,3,7,2018-05-31,0
"TryDate - Free Online Dating App, Chat Meet Adults",7,4.4,7888,15000000,500000,0.0,3,7,2018-04-29,0
Black White Interracial Dating - Interracial Match,7,4.1,535,28000000,100000,0.0,3,7,2018-03-29,0
"USA Singles Meet, Match and Date Free - Date",7,4.2,5084,9600000,100000,0.0,3,7,2018-08-03,0
FlirtChat - ♥Free Dating/Flirting App♥,7,4.3,2430,13000000,500000,0.0,3,7,2018-07-26,0
OkCupid Dating,7,4.1,285726,15000000,10000000,0.0,3,7,2018-07-30,0
CMB Free Dating App,7,4.0,48845,40000000,1000000,0.0,3,7,2018-08-01,0
"Hily: Dating, Chat, Match, Meet & Hook up",7,4.1,2556,56000000,100000,0.0,3,7,2018-08-01,0
Hinge: Dating & Relationships,7,4.2,7779,12000000,500000,0.0,3,7,2018-08-03,0
The League,7,3.0,837,9400000,100000,0.0,3,7,2018-07-16,0
BBW Dating & Plus Size Chat,7,4.4,12632,29000000,1000000,0.0,3,7,2018-07-27,0
Casual Dating & Adult Singles - Joyride,7,4.5,61637,11000000,5000000,0.0,3,7,2018-07-31,0
EliteSingles – Dating for Single Professionals,7,2.5,5377,19000000,500000,0.0,3,7,2018-07-31,0
Clover Dating App,7,4.1,11633,23000000,500000,0.0,3,7,2018-07-24,0
"Herpes Dating: 1,000K+ Singles",7,4.0,738,27000000,10000,0.0,3,7,2018-08-01,0
Just She - Top Lesbian Dating,7,1.9,953,19000000,100000,0.0,3,7,2018-07-18,0
Heart mill,7,3.3,4631,45000000,100000,0.0,3,7,2018-08-04,0
Once - Quality Matches Every day,7,4.4,222888,21000000,1000000,0.0,3,7,2018-07-17,0
Sudy – Meet Elite & Rich Single,7,4.1,17268,40000000,500000,0.0,3,7,2018-06-25,0
"muzmatch: Muslim & Arab Singles, Marriage & Dating",7,3.8,5164,25000000,100000,0.0,3,7,2018-07-24,0
95Live -SG#1 Live Streaming App,7,4.1,4953,15000000,1000000,0.0,1,7,2018-08-01,0
"Chispa, the Dating App for Latino, Latina Singles",7,4.2,4195,24000000,100000,0.0,3,7,2018-07-25,0
Find Real Love — YouLove Premium Dating,7,4.5,212626,11000000,10000000,0.0,3,7,2018-07-31,0
Mutual - LDS Dating,7,3.7,1439,38000000,50000,0.0,3,7,2018-07-30,0
Cougar Dating Life : Date Older Women Sugar Mummy,7,3.9,1645,31000000,500000,0.0,3,7,2018-07-03,0
stranger chat - anonymous chat,7,3.5,13204,6100000,1000000,0.0,3,7,2018-07-07,0
Millionaire Match: Rich Singles Dating App,7,3.9,853,27000000,100000,0.0,3,7,2018-07-30,0
2RedBeans,7,4.0,337,32000000,10000,0.0,3,7,2018-07-31,0
Dating for 50 plus Mature Singles – FINALLY,7,4.6,13049,13000000,500000,0.0,3,7,2018-07-31,0
"SweetRing - Meet, Match, Date",7,4.0,51698,63000000,1000000,0.0,3,7,2018-07-26,0
"BiggerCity: Chat for gay bears, chubs & chasers",7,4.1,923,44000000,100000,0.0,3,7,2018-08-02,0
SilverSingles: The 50+ Dating App,7,3.3,149,16000000,10000,0.0,3,7,2018-07-31,0
Herpes Positive Singles Dating,7,4.4,198,28000000,10000,0.0,3,7,2018-05-18,0
"FastMeet: Chat, Dating, Love",7,4.2,22545,5900000,1000000,0.0,3,7,2018-07-27,0
Christian Dating For Free App,7,3.9,8723,13000000,500000,0.0,3,7,2018-06-20,0
Glam - Premium Dating App,7,4.3,23170,9000000,500000,0.0,3,7,2018-07-25,0
"iDates - Chats, Flirts, Dating, Love & Relations",7,3.4,13890,20000000,500000,0.0,3,7,2018-06-19,0
"Meet24 - Love, Chat, Singles",7,4.2,57083,7900000,1000000,0.0,3,7,2018-07-27,0
Black White Interracial Dating - Interracial Match,7,4.1,537,28000000,100000,0.0,3,7,2018-03-29,0
JustDating,7,4.0,13440,49000000,500000,0.0,3,7,2018-08-03,0
Interracial Match Dating App,7,3.6,143,27000000,10000,0.0,3,7,2018-07-23,0
Russian Dating & Chat for Russian speaking RusDate,7,4.2,1059,18000000,100000,0.0,3,7,2018-07-26,0
Sky People (SPI): A secure blind date through authentication by Seoul National University,7,3.5,894,14000000,100000,0.0,3,7,2018-07-17,0
Sweet mi - unlimited hunnam hunting blind date,7,4.0,6191,27000000,500000,0.0,3,7,2018-07-12,0
Gay Sugar Daddy Dating & Hookup – Sudy Gay,7,4.1,2212,41000000,100000,0.0,3,7,2018-06-20,0
Mingle - Online Dating App to Chat & Meet People,7,4.1,15081,38000000,1000000,0.0,3,7,2018-07-26,0
Adult Dirty Emojis,7,2.8,80,5500000,10000,0.0,1,7,2017-11-06,0
BBW Dating & Curvy Singles Chat- LargeFriends,7,4.4,218,27000000,10000,0.0,3,7,2018-07-23,0
"Hide App, Private Dating, Safe Chat - PrivacyHider",7,4.4,35205,7200000,1000000,0.0,0,7,2018-05-21,0
Hitwe - meet people and chat,7,4.2,243950,21000000,10000000,0.0,3,7,2018-05-10,0
A hundred,7,4.1,236,8800000,10000,0.0,3,7,2018-03-29,0
JustSayHi- Dating App. Chat & Meet Singles Nearby,7,4.2,5152,38000000,100000,0.0,3,7,2018-07-26,0
WannaMeet – Dating & Chat App,7,4.1,6701,11000000,1000000,0.0,3,7,2018-06-29,0
"Meet4U - Chat, Love, Singles!",7,4.2,40039,6500000,1000000,0.0,3,7,2018-07-27,0
Luxy Pro- Elite Dating Single,7,3.9,742,26000000,50000,0.0,3,7,2018-04-07,0
Dating Network,7,4.0,187,19000000,10000,0.0,3,7,2018-07-26,0
"Chatting - Free chat, random chat, boyfriend, girlfriend",7,4.2,2506,6100000,500000,0.0,3,7,2017-06-15,0
"iPair-Meet, Chat, Dating",7,4.5,182986,77000000,5000000,0.0,3,7,2018-08-02,0
"Meet, chat & date. Free dating app - Chocolate app",7,3.9,8661,9500000,1000000,0.0,3,7,2018-04-03,0
Transenger – Ts Dating and Chat for Free,7,3.6,8,14000000,1000,0.0,3,7,2018-07-29,0
O-Star,7,4.4,59,38000000,5000,0.0,0,7,2018-07-19,0
Free Cam Girls - Live Webcam,7,3.5,35,16000000,1000,0.0,3,7,2018-07-16,0
Cardi B Live Stream Video Chat - Prank,7,4.4,28,3400000,500,0.0,0,7,2018-07-16,0
Live Girls Talk - Free Video Chat,7,4.8,125,4700000,5000,0.0,3,7,2018-07-08,0
Live Talk - Free Text and Video Chat,7,4.6,185,5000000,10000,0.0,3,7,2018-07-16,0
Chat Kids - Chat Room For Kids,7,4.7,6,4900000,100,0.0,3,7,2018-07-24,0
Girls Live Chat - Free Text & Video Chat,7,4.8,110,4900000,10000,0.0,3,7,2018-07-09,0
Random Video Chat,7,,3,16000000,1000,0.0,3,7,2018-07-15,0
MouseMingle,7,2.7,3,3900000,100,0.0,3,7,2018-07-17,0
American Girls Mobile Numbers,7,5.0,5,4400000,1000,0.0,3,7,2018-07-17,0
Random Video Chat App With Strangers,7,,3,4800000,1000,0.0,3,7,2018-07-17,0
FREE VIDEO CHAT - LIVE VIDEO AND TEXT CHAT,7,4.8,84,4500000,1000,0.0,3,7,2018-07-06,0
Awake Dating,7,5.0,2,70000000,100,0.0,3,7,2018-07-24,0
Live Chat - Free Video Chat Rooms,7,4.8,20,4900000,500,0.0,3,7,2018-07-15,0
Meet With Strangers: Video Chat & Dating,7,,2,3700000,500,0.0,3,7,2018-07-16,0
FREE LIVE TALK,7,4.9,776,4900000,5000,0.0,3,7,2018-07-14,0
Random Chat App with Strangers,7,3.0,2,16000000,100,0.0,3,7,2018-07-17,0
Ost. Zombies Cast - New Music and Lyrics,7,,1,4600000,100,0.0,1,7,2018-07-20,0
Dating White Girls,7,,0,3600000,50,0.0,3,7,2018-07-20,0
Live Chat - Free Video Talk,7,4.7,14,21000000,5000,0.0,3,7,2018-08-03,0
Geeks Dating,7,,0,13000000,50,0.0,3,7,2018-07-10,0
Live chat - free video chat,7,,1,8700000,500,0.0,3,7,2018-07-23,0
House party - live chat,7,1.0,1,9200000,10,0.0,3,7,2018-07-31,0
Fishing Brain & Boating Maps Marine,7,,3,6900000,500,0.0,0,7,2018-07-23,0
CAM5678 Video Chat,7,,0,39000000,500,0.0,3,7,2018-07-13,0
Video chat live advices,7,,0,8000000,100,0.0,0,7,2018-07-10,0
chat live chat,7,,24,3900000,1000,0.0,3,7,2018-07-26,0
Pet Lovers Dating,7,,0,14000000,10,0.0,3,7,2018-07-09,0
Friend Find: free chat + flirt dating app,7,,23,11000000,100,0.0,3,7,2018-07-31,0
Latin Dating,7,,0,13000000,10,0.0,3,7,2018-07-09,0
Spine- The dating app,7,5.0,5,9300000,500,0.0,1,7,2018-07-14,0
Online Chat Girls Meet,7,4.7,18,5000000,500,0.0,3,7,2018-07-25,0
Wifi Mingle,7,,0,10000000,10,0.0,0,7,2018-07-27,0
Girls Live Talk - Free Text and Video Chat,7,5.0,6,5000000,100,0.0,3,7,2018-08-01,0
Soy Luna - Top Music And Lyrics,7,,1,5000000,100,0.0,1,7,2018-07-24,0
When Will You Get Married,7,,2,3600000,10,0.0,0,7,2018-07-14,0
HOW TO ASK A GIRL OUT,7,,0,19000000,10,0.0,0,7,2018-07-16,0
Online Girls Chat Group,7,5.0,5,5000000,100,0.0,3,7,2018-08-02,0
The DJ - Match with People,7,,0,9800000,50,0.0,3,7,2018-08-02,0
Toronto Dating,7,,0,14000000,100,0.0,3,7,2018-07-12,0
i miss you quotes and photos,7,,0,5000000,100,0.0,0,7,2018-07-22,0
JoJo Siwa Top Hits Music,7,,0,4900000,10,0.0,1,7,2018-07-26,0
UK Girls Mobile Numbers,7,3.0,1,5500000,500,0.0,3,7,2018-07-19,0
chat saudi arabia,7,4.1,11,11000000,1000,0.0,3,7,2018-07-14,0
Chat Click - Dating Search,7,,4,3800000,500,0.0,3,7,2018-07-11,0
Iraq love chat,7,,14,5000000,50,0.0,1,7,2018-08-03,0
Healthy Relationships Guide,7,,0,8200000,1,0.0,0,7,2018-07-31,0
following,7,,1,21000000,10,0.0,3,7,2018-07-24,0
Gods by Night,7,,104,12000000,1000,0.0,3,7,2018-07-22,0
PlusOne,7,,0,10000000,1,0.0,3,7,2018-07-17,0
Love Calendar - Couple Sharing Calendar & CoupleDay,7,,14,3300000,50,0.0,0,7,2018-07-30,0
Speeding Joyride & Car Meet App,7,5.0,3,25000000,100,0.0,3,7,2018-07-20,0
LOBSTR - go on a lunch date,7,3.7,101,15000000,10000,0.0,3,7,2018-07-24,0
Titanic App - Feminist Dating Application,7,4.5,120,10000000,500,0.0,3,7,2018-08-04,0
French Chat Room,7,4.2,24,4900000,1000,0.0,3,7,2018-07-11,0
Soul Mate,7,,0,4400000,10,0.0,3,7,2018-07-19,0
Diamond Engagement Rings,7,,0,3500000,5,0.0,0,7,2018-07-12,0
Dating Tips For Men,7,,0,7800000,10,0.0,0,7,2018-07-09,0
Halalguur,7,4.3,6,9000000,100,0.0,3,7,2018-07-26,0
95Live -SG#1 Live Streaming App,7,4.1,4954,15000000,1000000,0.0,1,7,2018-08-01,0
Just She - Top Lesbian Dating,7,1.9,954,19000000,100000,0.0,3,7,2018-07-18,0
"Hily: Dating, Chat, Match, Meet & Hook up",7,4.1,2560,56000000,100000,0.0,3,7,2018-08-01,0
O-Star,7,4.4,59,38000000,5000,0.0,0,7,2018-07-19,0
Random Video Chat,7,,3,16000000,1000,0.0,3,7,2018-07-15,0
Black People Meet Singles Date,7,3.9,10212,5000000,1000000,0.0,3,7,2018-07-25,0
Howlr,7,3.9,105,27000000,5000,0.0,3,7,2018-06-19,0
Find Lover,7,,21,4700000,1000,0.0,3,7,2018-07-27,0
Cardi B Live Stream Video Chat - Prank,7,4.4,28,3400000,500,0.0,0,7,2018-07-16,0
Chat Kids - Chat Room For Kids,7,4.7,6,4900000,100,0.0,3,7,2018-07-24,0
"muzmatch: Muslim & Arab Singles, Marriage & Dating",7,3.8,5168,25000000,100000,0.0,3,7,2018-07-24,0
BBW Dating & Plus Size Chat,7,4.4,12633,29000000,1000000,0.0,3,7,2018-07-27,0
"2Date Dating App, Love and matching",7,4.4,41605,8100000,500000,0.0,3,7,2018-07-26,0
Transenger – Ts Dating and Chat for Free,7,3.6,8,14000000,1000,0.0,3,7,2018-07-29,0
BBW Dating & Curvy Singles Chat- LargeFriends,7,4.4,218,27000000,10000,0.0,3,7,2018-07-23,0
MouseMingle,7,2.7,3,3900000,100,0.0,3,7,2018-07-17,0
FlirtChat - ♥Free Dating/Flirting App♥,7,4.3,2433,13000000,500000,0.0,3,7,2018-07-26,0
Live Talk - Free Text and Video Chat,7,4.6,185,5000000,10000,0.0,3,7,2018-07-16,0
Adult Dirty Emojis,7,2.8,80,5500000,10000,0.0,1,7,2017-11-06,0
Free Cam Girls - Live Webcam,7,3.5,35,16000000,1000,0.0,3,7,2018-07-16,0
Random Video Chat App With Strangers,7,,3,4800000,1000,0.0,3,7,2018-07-17,0
Teenage Chat & Dating,7,3.4,5,14000000,500,0.0,3,7,2018-07-09,0
Live Girls Talk - Free Video Chat,7,4.8,125,4700000,5000,0.0,3,7,2018-07-08,0
Girls Online Talk - Free Text and Video Chat,7,4.7,791,3700000,10000,0.0,3,7,2018-05-15,0
Girls Live Chat - Free Text & Video Chat,7,4.8,110,4900000,10000,0.0,3,7,2018-07-09,0
Online Girls Chat,7,4.8,5323,3500000,50000,0.0,3,7,2018-04-21,0
LIVE VIDEO TALK,7,4.7,478,4500000,10000,0.0,3,7,2018-06-28,0
SkyLove – Dating and chat,7,3.5,69,36000000,5000,0.0,3,7,2018-08-04,0
Free Live Talk-Video Call,7,4.7,158,4500000,10000,0.0,3,7,2018-07-05,0
FindLoving,7,3.8,24,19000000,1000,0.0,3,7,2018-08-02,0
Sugar Daddies Dating App,7,2.9,53,14000000,10000,0.0,3,7,2018-07-10,0
"iPair-Meet, Chat, Dating",7,4.5,182986,77000000,5000000,0.0,3,7,2018-08-02,0
Free Dating Hook Up Messenger,7,3.3,1157,21000000,100000,0.0,3,7,2017-01-27,0
"Free Dating App - YoCutie - Flirt, Chat & Meet",7,4.1,97699,7900000,1000000,0.0,3,7,2018-07-10,0
"Chat Mexico: meet people, flirt and friendship",7,,8,9300000,5000,0.0,3,7,2018-07-02,0
TED,8,4.6,181893,18000000,10000000,0.0,2,8,2018-07-27,0
English Communication - Learn English for Chinese (Learn English for Chinese),8,4.7,2544,18000000,100000,0.0,0,8,2017-12-29,0
Khan Academy,8,4.6,85375,21000000,5000000,0.0,0,8,2018-07-27,0
Learn English with Wlingua,8,4.7,314299,3300000,10000000,0.0,0,8,2018-05-02,0
Ai La Trieu Phu - ALTP Free,8,,776,24000000,100000,0.0,0,8,2018-07-23,0
Princess Coloring Book,8,4.5,9770,39000000,5000000,0.0,0,8,2018-02-25,2
Learn Spanish - Español,8,4.7,32346,3200000,1000000,0.0,0,8,2017-12-18,0
English Grammar Test,8,4.8,4075,5100000,500000,0.0,0,8,2018-06-22,0
Speed Reading,8,4.6,10611,11000000,500000,0.0,0,8,2018-05-27,0
English for beginners,8,4.6,9321,27000000,1000000,0.0,0,8,2018-07-18,0
Flame - درب عقلك يوميا,8,4.6,56065,37000000,1000000,0.0,0,8,2018-07-26,0
"Learn Japanese, Korean, Chinese Offline & Free",8,4.9,133136,26000000,1000000,0.0,0,8,2018-07-20,4
Kids Mode,8,3.8,2469,11000000,500000,0.0,0,8,2018-03-23,0
Dinosaurs Coloring Pages,8,4.4,390,41000000,500000,0.0,0,8,2018-02-03,4
Cars Coloring Pages,8,4.4,1090,49000000,1000000,0.0,0,8,2018-02-03,2
Babbel – Learn Languages,8,4.3,266948,21000000,10000000,0.0,0,8,2018-07-30,0
Math Tricks,8,4.5,342918,8100000,10000000,0.0,0,8,2018-07-29,0
Monster Truck Driver & Racing,8,4.4,748,51000000,1000000,0.0,0,8,2017-01-19,3
Learn English Words Free,8,4.6,172640,14000000,5000000,0.0,0,8,2018-05-02,0
Japanese / English one-shop search dictionary - Free Japanese - English - Japanese dictionary application,8,3.9,61,18000000,50000,0.0,3,8,2018-05-28,0
English speaking texts,8,4.4,1619,3000000,1000000,0.0,0,8,2018-07-20,0
Thai Handwriting,8,4.3,3168,19000000,1000000,0.0,0,8,2017-10-26,0
Kanji test · Han search Kanji training (free version),8,4.2,6736,22000000,1000000,0.0,3,8,2017-10-17,0
Game for KIDS: KIDS match'em,8,4.4,7005,6900000,1000000,0.0,0,8,2016-10-23,0
Flippy Campus - Buy & sell on campus at a discount,8,4.0,889,7400000,500000,0.0,0,8,2018-03-09,0
Free intellectual training game application |,8,4.2,5741,84000000,1000000,0.0,0,8,2018-07-25,1
ABC Preschool Free,8,3.8,27572,25000000,5000000,0.0,0,8,2017-10-25,4
PINKFONG Baby Shark,8,4.5,10852,18000000,1000000,0.0,0,8,2017-11-28,0
Learn English for beginners,8,4.5,1929,2500000,500000,0.0,0,8,2017-09-28,0
Listen and learn English in seven days,8,4.3,1516,3900000,100000,0.0,0,8,2018-07-28,0
Learn English from Persian: Persian to English,8,4.3,423,21000000,100000,0.0,0,8,2018-04-03,0
English with Lingualeo,8,4.7,254519,27000000,5000000,0.0,0,8,2018-07-20,0
Khan Academy,8,4.6,85375,21000000,5000000,0.0,0,8,2018-07-27,0
TED,8,4.6,181893,18000000,10000000,0.0,2,8,2018-07-27,0
Udemy - Online Courses,8,4.5,99020,18000000,1000000,0.0,0,8,2018-08-02,0
"edX - Online Courses by Harvard, MIT & more",8,4.6,32381,10000000,1000000,0.0,2,8,2018-07-15,0
Memorado - Brain Games,8,4.4,56897,97000000,1000000,0.0,0,8,2017-01-16,5
Lynda - Online Training Videos,8,4.2,8599,17000000,1000000,0.0,0,8,2018-07-11,0
Quiz&Learn Python,8,4.0,304,2000000,10000,0.0,0,8,2016-07-04,0
C++ Tutorials,8,4.1,358,1900000,50000,0.0,0,8,2014-08-21,0
C++ Programming,8,4.3,11904,1800000,1000000,0.0,0,8,2015-08-22,0
