,App,Category,Rating,Reviews,Size,Installs,Price,Content Rating,GenrePrincipal,Last Updated,GenreSecondaire
367,WhatsApp Business,6,4.4,136662,32000000,10000000,0.0,0,6,2018-07-30,0
368,My magenta,6,3.9,42370,37000000,1000000,0.0,0,6,2018-06-25,0
374,Antillean Gold Telegram (original version),6,4.4,2939,17000000,100000,0.0,0,6,2018-07-16,0
377,Omlet Chat,6,3.9,40751,35000000,10000000,0.0,1,6,2016-11-04,0
378,UC Browser - Fast Download Private & Secure,6,4.5,17712922,40000000,500000000,0.0,1,6,2018-08-02,0
379,My Vodacom SA,6,3.7,25021,61000000,5000000,0.0,0,6,2018-06-26,0
380,Microsoft Edge,6,4.3,27187,66000000,5000000,0.0,0,6,2018-07-28,0
383,imo free video calls and chat,6,4.3,4785988,11000000,500000000,0.0,0,6,2018-06-08,0
384,Hangouts Dialer - Call Phones,6,4.0,122498,79000,10000000,0.0,0,6,2015-09-02,0
387,"Talkatone: Free Texts, Calls & Phone Number",6,4.1,132014,25000000,10000000,0.0,0,6,2018-07-18,0
388,Calls & Text by Mo+,6,4.2,83239,14000000,5000000,0.0,0,6,2018-04-19,0
395,"GO SMS Pro - Messenger, Free Themes, Emoji",6,4.4,2876500,24000000,100000000,0.0,0,6,2018-08-01,0
397,"Messaging+ SMS, MMS Free",6,4.1,28238,17000000,1000000,0.0,0,6,2018-08-02,0
398,chomp SMS,6,4.3,335646,8300000,10000000,0.0,0,6,2018-07-26,0
400,Text SMS,6,4.5,349384,8200000,10000000,0.0,0,6,2018-07-24,0
405,mysms SMS Text Messaging Sync,6,4.3,37320,8400000,1000000,0.0,0,6,2018-07-30,0
408,Firefox Focus: The privacy browser,6,4.4,36893,4000000,1000000,0.0,0,6,2018-07-06,0
409,2ndLine - Second Phone Number,6,4.2,15880,32000000,1000000,0.0,0,6,2018-08-03,0
413,"CM Browser - Ad Blocker , Fast Download , Privacy",6,4.6,2264916,6100000,50000000,0.0,0,6,2018-07-31,0
416,Ninesky Browser,6,4.2,42925,2800000,1000000,0.0,0,6,2017-08-27,0
419,UC Browser Mini -Tiny Fast Private & Secure,6,4.4,3648480,3300000,100000000,0.0,1,6,2018-07-18,0
420,UC Browser - Fast Download Private & Secure,6,4.5,17714850,40000000,500000000,0.0,1,6,2018-08-02,0
421,Ghostery Privacy Browser,6,4.1,13100,2200000,1000000,0.0,0,6,2018-03-20,0
423,Web Browser for Android,6,4.1,55098,4300000,1000000,0.0,0,6,2018-06-20,0
424,DU Browser—Browse fast & fun,6,4.3,1133501,4700000,10000000,0.0,0,6,2016-04-01,0
425,Lightning Web Browser,6,4.1,12578,2300000,500000,0.0,0,6,2017-07-10,0
426,Web Browser,6,4.2,10965,2300000,500000,0.0,0,6,2015-02-02,0
428,Contacts+,6,4.2,190613,11000000,10000000,0.0,0,6,2018-07-31,0
429,ExDialer - Dialer & Contacts,6,4.2,125232,2700000,10000000,0.0,0,6,2017-03-05,0
430,Calls & Text by Mo+,6,4.2,83239,14000000,5000000,0.0,0,6,2018-04-19,0
432,PHONE for Google Voice & GTalk,6,4.3,72065,13000000,1000000,0.0,0,6,2018-04-18,0
433,Safest Call Blocker,6,4.4,27540,3700000,1000000,0.0,0,6,2018-01-05,0
434,Full Screen Caller ID,6,4.2,104990,10000000,5000000,0.0,0,6,2018-05-15,0
435,Hiya - Caller ID & Block,6,4.4,177703,13000000,10000000,0.0,3,6,2018-07-25,0
436,Call Blocker,6,4.1,17529,10000000,1000000,0.0,0,6,2018-07-26,0
437,Mr. Number-Block calls & spam,6,4.2,177263,13000000,10000000,0.0,3,6,2018-07-13,0
438,Should I Answer?,6,4.8,237468,8800000,1000000,0.0,0,6,2018-07-26,0
439,RocketDial Dialer & Contacts,6,4.4,32254,5500000,1000000,0.0,0,6,2017-12-04,0
440,"CallApp: Caller ID, Blocker & Phone Call Recorder",6,4.4,483565,20000000,10000000,0.0,0,6,2018-07-29,0
441,Whoscall - Caller ID & Block,6,4.4,552441,29000000,10000000,0.0,0,6,2018-08-01,0
444,Call Control - Call Blocker,6,4.4,93825,11000000,5000000,0.0,0,6,2018-07-05,0
446,Video Caller Id,6,4.2,15287,17000000,1000000,0.0,0,6,2018-01-24,0
447,Sync.ME – Caller ID & Block,6,4.5,205739,17000000,5000000,0.0,0,6,2018-07-26,0
450,Caller ID +,6,4.0,9498,118000,1000000,0.0,0,6,2016-06-07,0
452,Yahoo Mail – Stay Organized,6,4.3,4188142,16000000,100000000,0.0,0,6,2018-07-18,0
453,K-9 Mail,6,4.2,88427,5100000,5000000,0.0,0,6,2018-01-06,0
455,Email TypeApp - Mail App,6,4.6,183374,44000000,1000000,0.0,0,6,2018-08-01,0
456,All Email Providers,6,4.1,20901,7300000,1000000,0.0,0,6,2018-04-03,0
457,"Newton Mail - Email App for Gmail, Outlook, IMAP",6,4.0,122595,30000000,1000000,0.0,0,6,2018-07-19,0
458,GO Notifier,6,4.2,124346,695000,10000000,0.0,0,6,2014-07-06,0
460,Mail1Click - Secure Mail,6,4.1,255,1600000,10000,0.0,0,6,2017-04-11,0
461,Daum Mail - Next Mail,6,4.3,41420,19000000,5000000,0.0,0,6,2018-06-21,0
465,imo free video calls and chat,6,4.3,4785988,11000000,500000000,0.0,0,6,2018-06-08,0
470,Vonage Mobile® Call Video Text,6,4.1,29208,23000000,1000000,0.0,0,6,2016-09-28,0
471,JusTalk - Free Video Calls and Fun Video Chat,6,4.6,191032,26000000,5000000,0.0,0,6,2018-08-04,0
477,Calculator,7,2.6,57,6200000,1000,6.99,0,7,2017-10-25,0
478,Truth or Dare Pro,7,,0,20000000,50,1.49,1,7,2017-09-01,0
479,"Private Dating, Hide App- Blue for PrivacyHider",7,,0,18000,100,2.99,0,7,2017-07-25,0
480,Ad Blocker for SayHi,7,,4,1200000,100,3.99,1,7,2018-08-02,0
481,AMBW Dating App: Asian Men Black Women Interracial,7,3.5,2,17000000,100,7.99,3,7,2017-01-21,0
483,OkCupid Dating,7,4.1,285726,15000000,10000000,0.0,3,7,2018-07-30,0
485,"Hily: Dating, Chat, Match, Meet & Hook up",7,4.1,2556,56000000,100000,0.0,3,7,2018-08-01,0
486,Hinge: Dating & Relationships,7,4.2,7779,12000000,500000,0.0,3,7,2018-08-03,0
487,Casual Dating & Adult Singles - Joyride,7,4.5,61637,11000000,5000000,0.0,3,7,2018-07-31,0
488,BBW Dating & Plus Size Chat,7,4.4,12632,29000000,1000000,0.0,3,7,2018-07-27,0
490,CMB Free Dating App,7,4.0,48845,40000000,1000000,0.0,3,7,2018-08-01,0
492,eharmony - Online Dating App,7,3.1,31320,53000000,5000000,0.0,3,7,2018-07-30,0
493,Free Dating App & Flirt Chat - Match with Singles,7,4.4,172460,3100000,5000000,0.0,3,7,2018-08-04,0
494,"Chispa, the Dating App for Latino, Latina Singles",7,4.2,4195,24000000,100000,0.0,3,7,2018-07-25,0
495,Clover Dating App,7,4.1,11633,23000000,500000,0.0,3,7,2018-07-24,0
496,Black People Meet Singles Date,7,3.9,10212,5000000,1000000,0.0,3,7,2018-07-25,0
497,Mingle2 - Free Online Dating & Singles Chat Rooms,7,4.3,37053,44000000,1000000,0.0,3,7,2018-08-03,0
498,Free Dating App & Flirt Chat - Cheers,7,4.4,667,27000000,10000,0.0,3,7,2018-08-03,0
499,stranger chat - anonymous chat,7,3.5,13202,6100000,1000000,0.0,3,7,2018-07-07,0
501,Free Dating Hook Up Messenger,7,3.3,1157,21000000,100000,0.0,3,7,2017-01-27,0
502,Find Real Love — YouLove Premium Dating,7,4.5,212626,11000000,10000000,0.0,3,7,2018-07-31,0
503,Once - Quality Matches Every day,7,4.4,222888,21000000,1000000,0.0,3,7,2018-07-17,0
504,BLK - Swipe. Match. Chat.,7,4.1,2067,24000000,100000,0.0,3,7,2018-07-25,0
505,Cougar Dating Life : Date Older Women Sugar Mummy,7,3.9,1643,31000000,500000,0.0,3,7,2018-07-03,0
506,Howlr,7,3.9,105,27000000,5000,0.0,3,7,2018-06-19,0
507,Stranger Chat & Date,7,3.6,3414,6200000,500000,0.0,3,7,2018-06-06,0
509,RandoChat - Chat roulette,7,3.6,11806,12000000,1000000,0.0,3,7,2018-06-26,0
510,BeWild Free Dating & Chat App,7,3.4,1999,8000000,100000,0.0,3,7,2017-02-03,0
511,"FastMeet: Chat, Dating, Love",7,4.2,22544,5900000,1000000,0.0,3,7,2018-07-27,0
512,"Free Dating App - YoCutie - Flirt, Chat & Meet",7,4.1,97684,7900000,1000000,0.0,3,7,2018-07-10,0
513,OurTime Dating for Singles 50+,7,3.4,2519,5000000,100000,0.0,3,7,2018-07-25,0
514,FarmersOnly Dating,7,3.0,1146,1400000,100000,0.0,3,7,2016-02-25,0
515,Dating for 50 plus Mature Singles – FINALLY,7,4.6,13046,13000000,500000,0.0,3,7,2018-07-31,0
516,Sudy – Meet Elite & Rich Single,7,4.1,17268,40000000,500000,0.0,3,7,2018-06-25,0
517,Christian Dating For Free App,7,3.9,8722,13000000,500000,0.0,3,7,2018-06-20,0
518,Just She - Top Lesbian Dating,7,1.9,953,19000000,100000,0.0,3,7,2018-07-18,0
519,Single Parent Meet #1 Dating,7,3.5,2593,5000000,500000,0.0,3,7,2018-07-25,0
520,EliteSingles – Dating for Single Professionals,7,2.5,5377,19000000,500000,0.0,3,7,2018-07-31,0
521,Millionaire Match: Rich Singles Dating App,7,3.9,852,27000000,100000,0.0,3,7,2018-07-30,0
522,InterracialCupid - Interracial Dating App,7,3.4,212,3000000,50000,0.0,3,7,2018-06-13,0
523,Sugar Mommas Dating And Single Search,7,3.5,1972,13000000,1000000,0.0,3,7,2018-05-12,0
524,"Hide App, Private Dating, Safe Chat - PrivacyHider",7,4.4,35206,7200000,1000000,0.0,0,7,2018-05-21,0
525,"muzmatch: Muslim & Arab Singles, Marriage & Dating",7,3.8,5164,25000000,100000,0.0,3,7,2018-07-24,0
527,Sugar Daddy Dating App,7,2.5,277,5700000,100000,0.0,3,7,2017-12-04,0
528,Adult Dirty Emojis,7,2.8,80,5500000,10000,0.0,1,7,2017-11-06,0
530,"Meet4U - Chat, Love, Singles!",7,4.2,40035,6500000,1000000,0.0,3,7,2018-07-27,0
531,SnpCupid Dating,7,3.5,1093,5800000,100000,0.0,3,7,2017-01-28,0
533,Adult Dating - AdultFinder,7,3.3,1601,3800000,500000,0.0,3,7,2017-02-01,0
534,Gay Sugar Daddy Dating & Hookup – Sudy Gay,7,4.1,2212,41000000,100000,0.0,3,7,2018-06-20,0
535,"Meet24 - Love, Chat, Singles",7,4.2,57081,7900000,1000000,0.0,3,7,2018-07-27,0
536,BBWCupid - BBW Dating App,7,3.5,241,2800000,50000,0.0,3,7,2018-06-01,0
537,ChatVideo Meet new people,7,4.2,63986,20000000,5000000,0.0,3,7,2018-05-31,0
538,"TryDate - Free Online Dating App, Chat Meet Adults",7,4.4,7888,15000000,500000,0.0,3,7,2018-04-29,0
539,Black White Interracial Dating - Interracial Match,7,4.1,535,28000000,100000,0.0,3,7,2018-03-29,0
540,"USA Singles Meet, Match and Date Free - Date",7,4.2,5084,9600000,100000,0.0,3,7,2018-08-03,0
541,FlirtChat - ♥Free Dating/Flirting App♥,7,4.3,2430,13000000,500000,0.0,3,7,2018-07-26,0
542,OkCupid Dating,7,4.1,285726,15000000,10000000,0.0,3,7,2018-07-30,0
543,CMB Free Dating App,7,4.0,48845,40000000,1000000,0.0,3,7,2018-08-01,0
544,"Hily: Dating, Chat, Match, Meet & Hook up",7,4.1,2556,56000000,100000,0.0,3,7,2018-08-01,0
545,Hinge: Dating & Relationships,7,4.2,7779,12000000,500000,0.0,3,7,2018-08-03,0
546,The League,7,3.0,837,9400000,100000,0.0,3,7,2018-07-16,0
547,BBW Dating & Plus Size Chat,7,4.4,12632,29000000,1000000,0.0,3,7,2018-07-27,0
548,Casual Dating & Adult Singles - Joyride,7,4.5,61637,11000000,5000000,0.0,3,7,2018-07-31,0
549,EliteSingles – Dating for Single Professionals,7,2.5,5377,19000000,500000,0.0,3,7,2018-07-31,0
550,Clover Dating App,7,4.1,11633,23000000,500000,0.0,3,7,2018-07-24,0
552,"Herpes Dating: 1,000K+ Singles",7,4.0,738,27000000,10000,0.0,3,7,2018-08-01,0
554,Just She - Top Lesbian Dating,7,1.9,953,19000000,100000,0.0,3,7,2018-07-18,0
555,Heart mill,7,3.3,4631,45000000,100000,0.0,3,7,2018-08-04,0
556,Once - Quality Matches Every day,7,4.4,222888,21000000,1000000,0.0,3,7,2018-07-17,0
557,Sudy – Meet Elite & Rich Single,7,4.1,17268,40000000,500000,0.0,3,7,2018-06-25,0
558,"muzmatch: Muslim & Arab Singles, Marriage & Dating",7,3.8,5164,25000000,100000,0.0,3,7,2018-07-24,0
559,95Live -SG#1 Live Streaming App,7,4.1,4953,15000000,1000000,0.0,1,7,2018-08-01,0
560,"Chispa, the Dating App for Latino, Latina Singles",7,4.2,4195,24000000,100000,0.0,3,7,2018-07-25,0
562,Find Real Love — YouLove Premium Dating,7,4.5,212626,11000000,10000000,0.0,3,7,2018-07-31,0
563,Mutual - LDS Dating,7,3.7,1439,38000000,50000,0.0,3,7,2018-07-30,0
564,Cougar Dating Life : Date Older Women Sugar Mummy,7,3.9,1645,31000000,500000,0.0,3,7,2018-07-03,0
565,stranger chat - anonymous chat,7,3.5,13204,6100000,1000000,0.0,3,7,2018-07-07,0
566,Millionaire Match: Rich Singles Dating App,7,3.9,853,27000000,100000,0.0,3,7,2018-07-30,0
567,2RedBeans,7,4.0,337,32000000,10000,0.0,3,7,2018-07-31,0
568,Dating for 50 plus Mature Singles – FINALLY,7,4.6,13049,13000000,500000,0.0,3,7,2018-07-31,0
569,"SweetRing - Meet, Match, Date",7,4.0,51698,63000000,1000000,0.0,3,7,2018-07-26,0
570,"BiggerCity: Chat for gay bears, chubs & chasers",7,4.1,923,44000000,100000,0.0,3,7,2018-08-02,0
572,SilverSingles: The 50+ Dating App,7,3.3,149,16000000,10000,0.0,3,7,2018-07-31,0
573,Herpes Positive Singles Dating,7,4.4,198,28000000,10000,0.0,3,7,2018-05-18,0
575,"FastMeet: Chat, Dating, Love",7,4.2,22545,5900000,1000000,0.0,3,7,2018-07-27,0
576,Christian Dating For Free App,7,3.9,8723,13000000,500000,0.0,3,7,2018-06-20,0
577,Glam - Premium Dating App,7,4.3,23170,9000000,500000,0.0,3,7,2018-07-25,0
578,"iDates - Chats, Flirts, Dating, Love & Relations",7,3.4,13890,20000000,500000,0.0,3,7,2018-06-19,0
579,"Meet24 - Love, Chat, Singles",7,4.2,57083,7900000,1000000,0.0,3,7,2018-07-27,0
580,Black White Interracial Dating - Interracial Match,7,4.1,537,28000000,100000,0.0,3,7,2018-03-29,0
581,JustDating,7,4.0,13440,49000000,500000,0.0,3,7,2018-08-03,0
582,Interracial Match Dating App,7,3.6,143,27000000,10000,0.0,3,7,2018-07-23,0
583,Russian Dating & Chat for Russian speaking RusDate,7,4.2,1059,18000000,100000,0.0,3,7,2018-07-26,0
584,Sky People (SPI): A secure blind date through authentication by Seoul National University,7,3.5,894,14000000,100000,0.0,3,7,2018-07-17,0
585,Sweet mi - unlimited hunnam hunting blind date,7,4.0,6191,27000000,500000,0.0,3,7,2018-07-12,0
586,Gay Sugar Daddy Dating & Hookup – Sudy Gay,7,4.1,2212,41000000,100000,0.0,3,7,2018-06-20,0
587,Mingle - Online Dating App to Chat & Meet People,7,4.1,15081,38000000,1000000,0.0,3,7,2018-07-26,0
588,Adult Dirty Emojis,7,2.8,80,5500000,10000,0.0,1,7,2017-11-06,0
589,BBW Dating & Curvy Singles Chat- LargeFriends,7,4.4,218,27000000,10000,0.0,3,7,2018-07-23,0
590,"Hide App, Private Dating, Safe Chat - PrivacyHider",7,4.4,35205,7200000,1000000,0.0,0,7,2018-05-21,0
591,Hitwe - meet people and chat,7,4.2,243950,21000000,10000000,0.0,3,7,2018-05-10,0
592,A hundred,7,4.1,236,8800000,10000,0.0,3,7,2018-03-29,0
593,JustSayHi- Dating App. Chat & Meet Singles Nearby,7,4.2,5152,38000000,100000,0.0,3,7,2018-07-26,0
595,WannaMeet – Dating & Chat App,7,4.1,6701,11000000,1000000,0.0,3,7,2018-06-29,0
596,"Meet4U - Chat, Love, Singles!",7,4.2,40039,6500000,1000000,0.0,3,7,2018-07-27,0
597,Luxy Pro- Elite Dating Single,7,3.9,742,26000000,50000,0.0,3,7,2018-04-07,0
598,Dating Network,7,4.0,187,19000000,10000,0.0,3,7,2018-07-26,0
599,"Chatting - Free chat, random chat, boyfriend, girlfriend",7,4.2,2506,6100000,500000,0.0,3,7,2017-06-15,0
600,"iPair-Meet, Chat, Dating",7,4.5,182986,77000000,5000000,0.0,3,7,2018-08-02,0
601,"Meet, chat & date. Free dating app - Chocolate app",7,3.9,8661,9500000,1000000,0.0,3,7,2018-04-03,0
602,Transenger – Ts Dating and Chat for Free,7,3.6,8,14000000,1000,0.0,3,7,2018-07-29,0
603,O-Star,7,4.4,59,38000000,5000,0.0,0,7,2018-07-19,0
604,Free Cam Girls - Live Webcam,7,3.5,35,16000000,1000,0.0,3,7,2018-07-16,0
605,Cardi B Live Stream Video Chat - Prank,7,4.4,28,3400000,500,0.0,0,7,2018-07-16,0
606,Live Girls Talk - Free Video Chat,7,4.8,125,4700000,5000,0.0,3,7,2018-07-08,0
607,Live Talk - Free Text and Video Chat,7,4.6,185,5000000,10000,0.0,3,7,2018-07-16,0
608,Chat Kids - Chat Room For Kids,7,4.7,6,4900000,100,0.0,3,7,2018-07-24,0
609,Girls Live Chat - Free Text & Video Chat,7,4.8,110,4900000,10000,0.0,3,7,2018-07-09,0
610,Random Video Chat,7,,3,16000000,1000,0.0,3,7,2018-07-15,0
611,MouseMingle,7,2.7,3,3900000,100,0.0,3,7,2018-07-17,0
612,American Girls Mobile Numbers,7,5.0,5,4400000,1000,0.0,3,7,2018-07-17,0
613,Random Video Chat App With Strangers,7,,3,4800000,1000,0.0,3,7,2018-07-17,0
614,FREE VIDEO CHAT - LIVE VIDEO AND TEXT CHAT,7,4.8,84,4500000,1000,0.0,3,7,2018-07-06,0
615,Awake Dating,7,5.0,2,70000000,100,0.0,3,7,2018-07-24,0
616,Live Chat - Free Video Chat Rooms,7,4.8,20,4900000,500,0.0,3,7,2018-07-15,0
617,Meet With Strangers: Video Chat & Dating,7,,2,3700000,500,0.0,3,7,2018-07-16,0
618,FREE LIVE TALK,7,4.9,776,4900000,5000,0.0,3,7,2018-07-14,0
619,Random Chat App with Strangers,7,3.0,2,16000000,100,0.0,3,7,2018-07-17,0
620,Ost. Zombies Cast - New Music and Lyrics,7,,1,4600000,100,0.0,1,7,2018-07-20,0
621,Dating White Girls,7,,0,3600000,50,0.0,3,7,2018-07-20,0
622,Live Chat - Free Video Talk,7,4.7,14,21000000,5000,0.0,3,7,2018-08-03,0
623,Geeks Dating,7,,0,13000000,50,0.0,3,7,2018-07-10,0
624,Live chat - free video chat,7,,1,8700000,500,0.0,3,7,2018-07-23,0
625,House party - live chat,7,1.0,1,9200000,10,0.0,3,7,2018-07-31,0
626,Fishing Brain & Boating Maps Marine,7,,3,6900000,500,0.0,0,7,2018-07-23,0
627,CAM5678 Video Chat,7,,0,39000000,500,0.0,3,7,2018-07-13,0
628,Video chat live advices,7,,0,8000000,100,0.0,0,7,2018-07-10,0
629,chat live chat,7,,24,3900000,1000,0.0,3,7,2018-07-26,0
630,Pet Lovers Dating,7,,0,14000000,10,0.0,3,7,2018-07-09,0
631,Friend Find: free chat + flirt dating app,7,,23,11000000,100,0.0,3,7,2018-07-31,0
632,Latin Dating,7,,0,13000000,10,0.0,3,7,2018-07-09,0
633,Spine- The dating app,7,5.0,5,9300000,500,0.0,1,7,2018-07-14,0
634,Online Chat Girls Meet,7,4.7,18,5000000,500,0.0,3,7,2018-07-25,0
635,Wifi Mingle,7,,0,10000000,10,0.0,0,7,2018-07-27,0
636,Girls Live Talk - Free Text and Video Chat,7,5.0,6,5000000,100,0.0,3,7,2018-08-01,0
637,Soy Luna - Top Music And Lyrics,7,,1,5000000,100,0.0,1,7,2018-07-24,0
638,When Will You Get Married,7,,2,3600000,10,0.0,0,7,2018-07-14,0
639,HOW TO ASK A GIRL OUT,7,,0,19000000,10,0.0,0,7,2018-07-16,0
640,Online Girls Chat Group,7,5.0,5,5000000,100,0.0,3,7,2018-08-02,0
641,The DJ - Match with People,7,,0,9800000,50,0.0,3,7,2018-08-02,0
642,Toronto Dating,7,,0,14000000,100,0.0,3,7,2018-07-12,0
643,i miss you quotes and photos,7,,0,5000000,100,0.0,0,7,2018-07-22,0
644,JoJo Siwa Top Hits Music,7,,0,4900000,10,0.0,1,7,2018-07-26,0
645,UK Girls Mobile Numbers,7,3.0,1,5500000,500,0.0,3,7,2018-07-19,0
646,chat saudi arabia,7,4.1,11,11000000,1000,0.0,3,7,2018-07-14,0
647,Chat Click - Dating Search,7,,4,3800000,500,0.0,3,7,2018-07-11,0
648,Iraq love chat,7,,14,5000000,50,0.0,1,7,2018-08-03,0
649,Healthy Relationships Guide,7,,0,8200000,1,0.0,0,7,2018-07-31,0
650,following,7,,1,21000000,10,0.0,3,7,2018-07-24,0
651,Gods by Night,7,,104,12000000,1000,0.0,3,7,2018-07-22,0
652,PlusOne,7,,0,10000000,1,0.0,3,7,2018-07-17,0
653,Love Calendar - Couple Sharing Calendar & CoupleDay,7,,14,3300000,50,0.0,0,7,2018-07-30,0
654,Speeding Joyride & Car Meet App,7,5.0,3,25000000,100,0.0,3,7,2018-07-20,0
655,LOBSTR - go on a lunch date,7,3.7,101,15000000,10000,0.0,3,7,2018-07-24,0
656,Titanic App - Feminist Dating Application,7,4.5,120,10000000,500,0.0,3,7,2018-08-04,0
657,French Chat Room,7,4.2,24,4900000,1000,0.0,3,7,2018-07-11,0
658,Soul Mate,7,,0,4400000,10,0.0,3,7,2018-07-19,0
659,Diamond Engagement Rings,7,,0,3500000,5,0.0,0,7,2018-07-12,0
660,Dating Tips For Men,7,,0,7800000,10,0.0,0,7,2018-07-09,0
661,Halalguur,7,4.3,6,9000000,100,0.0,3,7,2018-07-26,0
662,95Live -SG#1 Live Streaming App,7,4.1,4954,15000000,1000000,0.0,1,7,2018-08-01,0
663,Just She - Top Lesbian Dating,7,1.9,954,19000000,100000,0.0,3,7,2018-07-18,0
664,"Hily: Dating, Chat, Match, Meet & Hook up",7,4.1,2560,56000000,100000,0.0,3,7,2018-08-01,0
665,O-Star,7,4.4,59,38000000,5000,0.0,0,7,2018-07-19,0
666,Random Video Chat,7,,3,16000000,1000,0.0,3,7,2018-07-15,0
667,Black People Meet Singles Date,7,3.9,10212,5000000,1000000,0.0,3,7,2018-07-25,0
668,Howlr,7,3.9,105,27000000,5000,0.0,3,7,2018-06-19,0
669,Find Lover,7,,21,4700000,1000,0.0,3,7,2018-07-27,0
671,Cardi B Live Stream Video Chat - Prank,7,4.4,28,3400000,500,0.0,0,7,2018-07-16,0
672,Chat Kids - Chat Room For Kids,7,4.7,6,4900000,100,0.0,3,7,2018-07-24,0
673,"muzmatch: Muslim & Arab Singles, Marriage & Dating",7,3.8,5168,25000000,100000,0.0,3,7,2018-07-24,0
674,BBW Dating & Plus Size Chat,7,4.4,12633,29000000,1000000,0.0,3,7,2018-07-27,0
675,"2Date Dating App, Love and matching",7,4.4,41605,8100000,500000,0.0,3,7,2018-07-26,0
676,Transenger – Ts Dating and Chat for Free,7,3.6,8,14000000,1000,0.0,3,7,2018-07-29,0
677,BBW Dating & Curvy Singles Chat- LargeFriends,7,4.4,218,27000000,10000,0.0,3,7,2018-07-23,0
678,MouseMingle,7,2.7,3,3900000,100,0.0,3,7,2018-07-17,0
679,FlirtChat - ♥Free Dating/Flirting App♥,7,4.3,2433,13000000,500000,0.0,3,7,2018-07-26,0
680,Live Talk - Free Text and Video Chat,7,4.6,185,5000000,10000,0.0,3,7,2018-07-16,0
681,Adult Dirty Emojis,7,2.8,80,5500000,10000,0.0,1,7,2017-11-06,0
682,Free Cam Girls - Live Webcam,7,3.5,35,16000000,1000,0.0,3,7,2018-07-16,0
683,Random Video Chat App With Strangers,7,,3,4800000,1000,0.0,3,7,2018-07-17,0
684,Teenage Chat & Dating,7,3.4,5,14000000,500,0.0,3,7,2018-07-09,0
685,Live Girls Talk - Free Video Chat,7,4.8,125,4700000,5000,0.0,3,7,2018-07-08,0
686,Girls Online Talk - Free Text and Video Chat,7,4.7,791,3700000,10000,0.0,3,7,2018-05-15,0
687,Girls Live Chat - Free Text & Video Chat,7,4.8,110,4900000,10000,0.0,3,7,2018-07-09,0
688,Online Girls Chat,7,4.8,5323,3500000,50000,0.0,3,7,2018-04-21,0
689,LIVE VIDEO TALK,7,4.7,478,4500000,10000,0.0,3,7,2018-06-28,0
691,SkyLove – Dating and chat,7,3.5,69,36000000,5000,0.0,3,7,2018-08-04,0
692,Free Live Talk-Video Call,7,4.7,158,4500000,10000,0.0,3,7,2018-07-05,0
693,FindLoving,7,3.8,24,19000000,1000,0.0,3,7,2018-08-02,0
694,Sugar Daddies Dating App,7,2.9,53,14000000,10000,0.0,3,7,2018-07-10,0
695,"iPair-Meet, Chat, Dating",7,4.5,182986,77000000,5000000,0.0,3,7,2018-08-02,0
696,Free Dating Hook Up Messenger,7,3.3,1157,21000000,100000,0.0,3,7,2017-01-27,0
697,"Free Dating App - YoCutie - Flirt, Chat & Meet",7,4.1,97699,7900000,1000000,0.0,3,7,2018-07-10,0
698,"Chat Mexico: meet people, flirt and friendship",7,,8,9300000,5000,0.0,3,7,2018-07-02,0
700,TED,8,4.6,181893,18000000,10000000,0.0,2,8,2018-07-27,0
701,English Communication - Learn English for Chinese (Learn English for Chinese),8,4.7,2544,18000000,100000,0.0,0,8,2017-12-29,0
702,Khan Academy,8,4.6,85375,21000000,5000000,0.0,0,8,2018-07-27,0
703,Learn English with Wlingua,8,4.7,314299,3300000,10000000,0.0,0,8,2018-05-02,0
704,Ai La Trieu Phu - ALTP Free,8,,776,24000000,100000,0.0,0,8,2018-07-23,0
705,Princess Coloring Book,8,4.5,9770,39000000,5000000,0.0,0,8,2018-02-25,2
706,Learn Spanish - Español,8,4.7,32346,3200000,1000000,0.0,0,8,2017-12-18,0
707,English Grammar Test,8,4.8,4075,5100000,500000,0.0,0,8,2018-06-22,0
708,Speed Reading,8,4.6,10611,11000000,500000,0.0,0,8,2018-05-27,0
709,English for beginners,8,4.6,9321,27000000,1000000,0.0,0,8,2018-07-18,0
710,Flame - درب عقلك يوميا,8,4.6,56065,37000000,1000000,0.0,0,8,2018-07-26,0
712,"Learn Japanese, Korean, Chinese Offline & Free",8,4.9,133136,26000000,1000000,0.0,0,8,2018-07-20,4
713,Kids Mode,8,3.8,2469,11000000,500000,0.0,0,8,2018-03-23,0
715,Dinosaurs Coloring Pages,8,4.4,390,41000000,500000,0.0,0,8,2018-02-03,4
